matchId,tier,rank
NA1_5332047487,DIAMOND,I
NA1_5332045152,DIAMOND,I
NA1_5332035682,DIAMOND,I
NA1_5332031933,DIAMOND,I
NA1_5332018936,DIAMOND,I
NA1_5332001709,DIAMOND,I
NA1_5331987312,DIAMOND,I
NA1_5331973770,DIAMOND,I
NA1_5331886473,DIAMOND,I
NA1_5331857395,MASTER,I
NA1_5331143056,MASTER,I
NA1_5331079644,DIAMOND,I
NA1_5331075060,DIAMOND,II
NA1_5330319988,DIAMOND,I
NA1_5330311426,DIAMOND,I
NA1_5330305133,DIAMOND,I
NA1_5330295338,DIAMOND,I
NA1_5330284043,DIAMOND,I
NA1_5330271179,DIAMOND,I
NA1_5330237617,DIAMOND,I
NA1_5330218280,DIAMOND,I
NA1_5329664102,DIAMOND,I
NA1_5329640468,DIAMOND,I
NA1_5329624208,DIAMOND,I
NA1_5329595564,DIAMOND,I
NA1_5329553013,DIAMOND,I
NA1_5328943642,DIAMOND,I
NA1_5328909437,DIAMOND,I
NA1_5328887441,DIAMOND,I
NA1_5327042276,DIAMOND,I
NA1_5327028019,DIAMOND,I
NA1_5326982218,MASTER,I
NA1_5326966822,DIAMOND,I
NA1_5339173786,DIAMOND,I
NA1_5339157981,CHALLENGER,I
NA1_5339132376,MASTER,I
NA1_5339105454,CHALLENGER,I
NA1_5336105355,MASTER,I
NA1_5336085289,MASTER,I
NA1_5334700305,DIAMOND,I
NA1_5334680896,CHALLENGER,I
NA1_5332262088,DIAMOND,I
NA1_5332247892,MASTER,I
NA1_5332230329,DIAMOND,I
NA1_5332214117,MASTER,I
NA1_5331422630,MASTER,I
NA1_5331407290,MASTER,I
NA1_5327334001,MASTER,I
NA1_5327308405,MASTER,I
NA1_5327287038,DIAMOND,I
NA1_5327269335,DIAMOND,I
NA1_5350826688,DIAMOND,I
NA1_5350797260,DIAMOND,I
NA1_5350771425,DIAMOND,I
NA1_5347293940,DIAMOND,I
NA1_5347154217,DIAMOND,I
NA1_5347123354,DIAMOND,I
NA1_5343324383,DIAMOND,I
NA1_5343300620,DIAMOND,I
NA1_5342049884,DIAMOND,I
NA1_5336180905,MASTER,I
NA1_5334918581,DIAMOND,I
NA1_5334889615,DIAMOND,I
NA1_5334859668,DIAMOND,I
NA1_5334836374,DIAMOND,I
NA1_5334817543,DIAMOND,I
NA1_5330212071,DIAMOND,I
NA1_5330182449,DIAMOND,I
NA1_5330152698,DIAMOND,I
NA1_5330099616,DIAMOND,I
NA1_5328880478,DIAMOND,I
NA1_5328191072,DIAMOND,I
NA1_5328056821,DIAMOND,I
NA1_5326997090,MASTER,I
NA1_5326898287,MASTER,I
NA1_5326873365,MASTER,I
NA1_5326144868,DIAMOND,I
NA1_5350091564,DIAMOND,I
NA1_5350070914,DIAMOND,I
NA1_5350045010,MASTER,I
NA1_5347567381,DIAMOND,I
NA1_5347558027,DIAMOND,I
NA1_5347549967,MASTER,I
NA1_5347540946,MASTER,I
NA1_5344997906,DIAMOND,I
NA1_5344952291,MASTER,I
NA1_5338040310,DIAMOND,I
NA1_5338011434,DIAMOND,I
NA1_5337978002,DIAMOND,I
NA1_5337937865,MASTER,I
NA1_5337906537,DIAMOND,I
NA1_5337869407,DIAMOND,I
NA1_5337143456,MASTER,I
NA1_5333565474,MASTER,I
NA1_5333548446,MASTER,I
NA1_5333526050,MASTER,I
NA1_5333507062,DIAMOND,I
NA1_5333451942,DIAMOND,I
NA1_5333350668,MASTER,I
NA1_5333340401,DIAMOND,I
NA1_5333333830,DIAMOND,III
NA1_5333320092,DIAMOND,I
NA1_5333310996,DIAMOND,I
NA1_5333305292,DIAMOND,I
NA1_5333298497,DIAMOND,III
NA1_5332710686,DIAMOND,I
NA1_5332699057,DIAMOND,I
NA1_5332690203,DIAMOND,I
NA1_5332136587,MASTER,I
NA1_5332125705,MASTER,I
NA1_5332117468,DIAMOND,I
NA1_5332107264,DIAMOND,I
NA1_5332094560,MASTER,I
NA1_5332091817,DIAMOND,I
NA1_5332082776,DIAMOND,I
NA1_5351598374,CHALLENGER,I
NA1_5351551672,CHALLENGER,I
NA1_5351511583,DIAMOND,I
NA1_5351467028,MASTER,I
NA1_5351451142,DIAMOND,I
NA1_5351431219,DIAMOND,I
NA1_5351404520,DIAMOND,I
NA1_5351095050,DIAMOND,I
NA1_5351069411,DIAMOND,I
NA1_5351032423,MASTER,I
NA1_5351003575,MASTER,I
NA1_5350982243,DIAMOND,I
NA1_5350951988,DIAMOND,I
NA1_5350910601,DIAMOND,I
NA1_5350870786,MASTER,I
NA1_5350039293,DIAMOND,I
NA1_5350013899,DIAMOND,I
NA1_5349988027,CHALLENGER,I
NA1_5349704028,MASTER,I
NA1_5349670458,MASTER,I
NA1_5349649751,CHALLENGER,I
NA1_5349615297,MASTER,I
NA1_5349428182,DIAMOND,I
NA1_5349402055,DIAMOND,I
NA1_5349371900,DIAMOND,I
NA1_5348606595,DIAMOND,I
NA1_5348580825,DIAMOND,I
NA1_5347410491,CHALLENGER,I
NA1_5347387195,CHALLENGER,I
NA1_5347343505,CHALLENGER,I
NA1_5346794805,CHALLENGER,I
NA1_5346776677,CHALLENGER,I
NA1_5346761500,CHALLENGER,I
NA1_5346739361,DIAMOND,I
NA1_5346532946,CHALLENGER,I
NA1_5346500861,CHALLENGER,I
NA1_5346471396,CHALLENGER,I
NA1_5346430096,CHALLENGER,I
NA1_5346406757,CHALLENGER,I
NA1_5346351257,CHALLENGER,I
NA1_5345879412,CHALLENGER,I
NA1_5345854625,CHALLENGER,I
NA1_5345810335,CHALLENGER,I
NA1_5345779836,CHALLENGER,I
NA1_5345368166,CHALLENGER,I
NA1_5345353198,CHALLENGER,I
NA1_5345337790,CHALLENGER,I
NA1_5345307178,CHALLENGER,I
NA1_5345280341,MASTER,I
NA1_5345252641,DIAMOND,I
NA1_5344946084,DIAMOND,I
NA1_5344932936,DIAMOND,I
NA1_5344374611,CHALLENGER,I
NA1_5343809684,CHALLENGER,I
NA1_5343800045,CHALLENGER,I
NA1_5342996169,CHALLENGER,I
NA1_5342972112,CHALLENGER,I
NA1_5342948850,CHALLENGER,I
NA1_5342922836,CHALLENGER,I
NA1_5342144556,DIAMOND,I
NA1_5342104756,CHALLENGER,I
NA1_5341490668,CHALLENGER,I
NA1_5341456636,CHALLENGER,I
NA1_5341416664,CHALLENGER,I
NA1_5341387163,CHALLENGER,I
NA1_5340753155,CHALLENGER,I
NA1_5340729708,CHALLENGER,I
NA1_5340705615,CHALLENGER,I
NA1_5340040675,CHALLENGER,I
NA1_5340024408,CHALLENGER,I
NA1_5340013545,CHALLENGER,I
NA1_5339996128,CHALLENGER,I
NA1_5339972165,CHALLENGER,I
NA1_5339944492,CHALLENGER,I
NA1_5339870248,MASTER,I
NA1_5339109990,MASTER,I
NA1_5339076504,DIAMOND,I
NA1_5336633030,CHALLENGER,I
NA1_5336618343,CHALLENGER,I
NA1_5336583621,CHALLENGER,I
NA1_5335751379,CHALLENGER,I
NA1_5335716323,CHALLENGER,I
NA1_5335657688,CHALLENGER,I
NA1_5335620872,CHALLENGER,I
NA1_5335007499,CHALLENGER,I
NA1_5334992968,CHALLENGER,I
NA1_5334389548,CHALLENGER,I
NA1_5333876100,CHALLENGER,I
NA1_5333861731,CHALLENGER,I
NA1_5333849968,CHALLENGER,I
NA1_5333829493,CHALLENGER,I
NA1_5333815163,CHALLENGER,I
NA1_5333129187,MASTER,I
NA1_5333103310,DIAMOND,I
NA1_5332495101,DIAMOND,I
NA1_5332465179,DIAMOND,I
NA1_5331967893,MASTER,I
NA1_5341125149,DIAMOND,I
NA1_5333641148,MASTER,I
NA1_5333616830,MASTER,I
NA1_5333585690,DIAMOND,I
NA1_5333442807,MASTER,I
NA1_5333209091,MASTER,I
NA1_5329141425,DIAMOND,I
NA1_5329126248,MASTER,I
NA1_5329117558,DIAMOND,I
NA1_5328431386,MASTER,I
NA1_5328010897,DIAMOND,I
NA1_5327988614,DIAMOND,I
NA1_5327507207,MASTER,I
NA1_5327476857,DIAMOND,I
NA1_5327445241,DIAMOND,I
NA1_5351229117,DIAMOND,I
NA1_5351009496,MASTER,I
NA1_5350976312,DIAMOND,I
NA1_5349411365,MASTER,I
NA1_5349373609,MASTER,I
NA1_5349348771,MASTER,I
NA1_5348800721,MASTER,I
NA1_5348778694,MASTER,I
NA1_5348397142,MASTER,I
NA1_5348385344,MASTER,I
NA1_5347227186,DIAMOND,I
NA1_5347191986,DIAMOND,I
NA1_5346984758,DIAMOND,I
NA1_5338093670,DIAMOND,I
NA1_5338057650,DIAMOND,I
NA1_5338021524,DIAMOND,I
NA1_5337994204,DIAMOND,I
NA1_5332284982,MASTER,I
NA1_5332263618,DIAMOND,I
NA1_5331508830,DIAMOND,I
NA1_5330945565,MASTER,I
NA1_5330937327,MASTER,I
NA1_5330653007,DIAMOND,I
NA1_5330612346,DIAMOND,I
NA1_5330595278,MASTER,I
NA1_5330574139,DIAMOND,I
NA1_5330553862,DIAMOND,I
NA1_5330531633,DIAMOND,I
NA1_5330521042,DIAMOND,I
NA1_5330407405,MASTER,I
NA1_5330367343,DIAMOND,I
NA1_5351058174,MASTER,I
NA1_5345942121,DIAMOND,I
NA1_5340365011,MASTER,I
NA1_5334987957,DIAMOND,I
NA1_5330545825,DIAMOND,I
NA1_5326167837,MASTER,I
NA1_5333467716,DIAMOND,I
NA1_5331824113,DIAMOND,I
NA1_5331799031,MASTER,I
NA1_5331763552,DIAMOND,I
NA1_5331688154,DIAMOND,I
NA1_5331675961,DIAMOND,I
NA1_5331659023,DIAMOND,I
NA1_5331647988,MASTER,I
NA1_5331635230,MASTER,I
NA1_5331625149,DIAMOND,I
NA1_5330887176,DIAMOND,I
NA1_5330880754,DIAMOND,I
NA1_5330867274,MASTER,I
NA1_5330851306,MASTER,I
NA1_5330839815,DIAMOND,I
NA1_5330799129,DIAMOND,I
NA1_5330784203,MASTER,I
NA1_5330765975,DIAMOND,I
NA1_5330741980,MASTER,I
NA1_5330709867,DIAMOND,I
NA1_5330666687,MASTER,I
NA1_5330639867,MASTER,I
NA1_5330615414,MASTER,I
NA1_5330501278,DIAMOND,I
NA1_5330190814,DIAMOND,I
NA1_5330171012,DIAMOND,I
NA1_5330145216,DIAMOND,I
NA1_5329367297,DIAMOND,I
NA1_5327282154,DIAMOND,I
NA1_5327265504,DIAMOND,I
NA1_5327246367,DIAMOND,I
NA1_5327230562,DIAMOND,I
NA1_5327214156,DIAMOND,I
NA1_5327203096,DIAMOND,I
NA1_5327191024,DIAMOND,I
NA1_5327162914,DIAMOND,I
NA1_5327151184,DIAMOND,I
NA1_5351541847,DIAMOND,I
NA1_5351157789,DIAMOND,I
NA1_5351029768,DIAMOND,I
NA1_5350972126,DIAMOND,I
NA1_5350607930,DIAMOND,I
NA1_5350448065,DIAMOND,I
NA1_5350426815,DIAMOND,I
NA1_5349625238,MASTER,I
NA1_5349606019,DIAMOND,I
NA1_5348775284,DIAMOND,I
NA1_5347902285,DIAMOND,I
NA1_5347855823,DIAMOND,I
NA1_5347772017,DIAMOND,I
NA1_5347747955,DIAMOND,I
NA1_5347440581,DIAMOND,I
NA1_5347401920,DIAMOND,I
NA1_5347320196,DIAMOND,I
NA1_5347285260,DIAMOND,I
NA1_5345279155,DIAMOND,I
NA1_5345247124,DIAMOND,I
NA1_5344763456,DIAMOND,I
NA1_5344518559,DIAMOND,I
NA1_5344500200,DIAMOND,I
NA1_5344206424,DIAMOND,I
NA1_5343773236,DIAMOND,I
NA1_5343746232,DIAMOND,I
NA1_5342560130,DIAMOND,I
NA1_5342531468,DIAMOND,I
NA1_5342176356,DIAMOND,I
NA1_5342146759,DIAMOND,I
NA1_5342107786,DIAMOND,I
NA1_5341502013,DIAMOND,I
NA1_5341421147,DIAMOND,I
NA1_5341367302,CHALLENGER,I
NA1_5341251193,DIAMOND,I
NA1_5341242427,DIAMOND,I
NA1_5341119432,DIAMOND,I
NA1_5341096946,DIAMOND,I
NA1_5339069215,DIAMOND,I
NA1_5338141956,MASTER,I
NA1_5338102889,DIAMOND,I
NA1_5337295306,DIAMOND,I
NA1_5337160499,DIAMOND,I
NA1_5337127755,DIAMOND,I
NA1_5334806404,DIAMOND,I
NA1_5334288935,DIAMOND,I
NA1_5333804305,DIAMOND,I
NA1_5333774872,DIAMOND,I
NA1_5333734652,DIAMOND,I
NA1_5333705168,DIAMOND,I
NA1_5333242804,DIAMOND,I
NA1_5333226848,DIAMOND,I
NA1_5333210227,DIAMOND,I
NA1_5332852102,DIAMOND,I
NA1_5332830675,DIAMOND,I
NA1_5332366333,DIAMOND,I
NA1_5332338559,DIAMOND,I
NA1_5332174788,DIAMOND,I
NA1_5331858297,DIAMOND,I
NA1_5331300479,DIAMOND,I
NA1_5331222453,DIAMOND,I
NA1_5331111235,DIAMOND,I
NA1_5330863626,DIAMOND,I
NA1_5330806741,DIAMOND,I
NA1_5330671243,DIAMOND,I
NA1_5330151152,DIAMOND,I
NA1_5330139352,DIAMOND,I
NA1_5329668635,DIAMOND,I
NA1_5329651987,DIAMOND,I
NA1_5329478120,DIAMOND,I
NA1_5329446177,DIAMOND,I
NA1_5329371856,DIAMOND,I
NA1_5329337663,DIAMOND,I
NA1_5328910905,DIAMOND,I
NA1_5328876172,DIAMOND,I
NA1_5328845633,DIAMOND,I
NA1_5328541276,DIAMOND,I
NA1_5328523199,DIAMOND,I
NA1_5328506296,DIAMOND,I
NA1_5327834307,DIAMOND,I
NA1_5327687392,DIAMOND,I
NA1_5327672579,DIAMOND,I
NA1_5327594779,DIAMOND,I
NA1_5327552272,DIAMOND,I
NA1_5327509484,DIAMOND,I
NA1_5327480673,DIAMOND,I
NA1_5327461229,DIAMOND,I
NA1_5327382399,DIAMOND,I
NA1_5327309695,DIAMOND,I
NA1_5326978642,MASTER,I
NA1_5326950442,MASTER,I
NA1_5326213106,DIAMOND,I
NA1_5326184894,DIAMOND,I
NA1_5326157992,DIAMOND,I
NA1_5331433949,DIAMOND,I
NA1_5331414834,DIAMOND,I
NA1_5349470666,MASTER,I
NA1_5349434358,MASTER,I
NA1_5349406484,DIAMOND,I
NA1_5349380824,DIAMOND,III
NA1_5349117349,DIAMOND,II
NA1_5349101319,MASTER,I
NA1_5349082027,MASTER,I
NA1_5349038542,MASTER,I
NA1_5348306857,MASTER,I
NA1_5348298034,DIAMOND,I
NA1_5348288037,DIAMOND,I
NA1_5347796830,DIAMOND,I
NA1_5347744208,DIAMOND,I
NA1_5347661850,DIAMOND,I
NA1_5347643181,MASTER,I
NA1_5347629217,MASTER,I
NA1_5347542034,DIAMOND,I
NA1_5347141224,DIAMOND,I
NA1_5347115738,DIAMOND,II
NA1_5347090867,MASTER,I
NA1_5347030000,DIAMOND,I
NA1_5347008786,DIAMOND,I
NA1_5346990977,DIAMOND,I
NA1_5346975218,DIAMOND,I
NA1_5346956490,DIAMOND,I
NA1_5346942533,DIAMOND,I
NA1_5346930553,DIAMOND,I
NA1_5346920157,MASTER,I
NA1_5346905255,DIAMOND,I
NA1_5341326637,MASTER,I
NA1_5341300433,MASTER,I
NA1_5341269452,MASTER,I
NA1_5341238702,DIAMOND,I
NA1_5341213385,DIAMOND,I
NA1_5340663643,DIAMOND,I
NA1_5340633684,DIAMOND,I
NA1_5340590492,MASTER,I
NA1_5340104051,DIAMOND,I
NA1_5340093399,DIAMOND,I
NA1_5340087269,DIAMOND,I
NA1_5333815678,DIAMOND,I
NA1_5329775693,DIAMOND,I
NA1_5329766236,DIAMOND,I
NA1_5329761652,DIAMOND,I
NA1_5329758185,DIAMOND,I
NA1_5329597797,DIAMOND,I
NA1_5328117149,DIAMOND,I
NA1_5327346615,DIAMOND,I
NA1_5327326835,MASTER,I
NA1_5327310089,DIAMOND,I
NA1_5327230285,DIAMOND,I
NA1_5327200071,MASTER,I
NA1_5327188767,MASTER,I
NA1_5327177904,MASTER,I
NA1_5349778437,MASTER,I
NA1_5349768826,DIAMOND,III
NA1_5349754974,MASTER,I
NA1_5326593879,DIAMOND,I
NA1_5326578416,DIAMOND,I
NA1_5326565121,DIAMOND,I
NA1_5326545214,DIAMOND,I
NA1_5326290298,DIAMOND,I
NA1_5326224167,DIAMOND,I
NA1_5351560893,DIAMOND,I
NA1_5351550863,DIAMOND,I
NA1_5351493704,DIAMOND,I
NA1_5351468939,DIAMOND,I
NA1_5351380695,DIAMOND,I
NA1_5351165213,DIAMOND,I
NA1_5351143680,DIAMOND,I
NA1_5351131111,DIAMOND,I
NA1_5350498472,DIAMOND,IV
NA1_5350487488,DIAMOND,IV
NA1_5350465344,DIAMOND,I
NA1_5350451437,DIAMOND,I
NA1_5350132392,DIAMOND,I
NA1_5350108886,DIAMOND,I
NA1_5350073578,DIAMOND,I
NA1_5350056897,DIAMOND,I
NA1_5350028932,DIAMOND,I
NA1_5350003486,DIAMOND,II
NA1_5349983388,DIAMOND,I
NA1_5349594206,DIAMOND,III
NA1_5349451564,DIAMOND,I
NA1_5349375250,DIAMOND,I
NA1_5349347877,DIAMOND,I
NA1_5349322857,DIAMOND,I
NA1_5349289403,DIAMOND,I
NA1_5349271386,DIAMOND,I
NA1_5349251031,DIAMOND,I
NA1_5349222931,DIAMOND,I
NA1_5349196431,DIAMOND,IV
NA1_5348858711,DIAMOND,I
NA1_5348820370,DIAMOND,I
NA1_5348789195,DIAMOND,I
NA1_5348630185,DIAMOND,I
NA1_5348601138,DIAMOND,I
NA1_5348572568,DIAMOND,I
NA1_5348529389,DIAMOND,I
NA1_5348505804,DIAMOND,I
NA1_5348227820,DIAMOND,I
NA1_5348211520,DIAMOND,I
NA1_5348195399,DIAMOND,I
NA1_5348065999,DIAMOND,I
NA1_5348036565,DIAMOND,I
NA1_5348005465,DIAMOND,I
NA1_5347587216,DIAMOND,I
NA1_5347577212,DIAMOND,I
NA1_5347566628,DIAMOND,I
NA1_5347549765,MASTER,I
NA1_5347512651,MASTER,I
NA1_5347506356,DIAMOND,I
NA1_5347492698,DIAMOND,I
NA1_5347482478,DIAMOND,I
NA1_5347469450,MASTER,I
NA1_5347332387,MASTER,I
NA1_5347302695,DIAMOND,I
NA1_5347237714,DIAMOND,I
NA1_5347022758,DIAMOND,I
NA1_5346997953,DIAMOND,I
NA1_5346696477,DIAMOND,I
NA1_5346676028,DIAMOND,I
NA1_5346558001,DIAMOND,I
NA1_5346057706,DIAMOND,III
NA1_5346044771,DIAMOND,II
NA1_5346013798,DIAMOND,I
NA1_5345983464,DIAMOND,I
NA1_5345939469,MASTER,I
NA1_5345907403,DIAMOND,I
NA1_5345864959,DIAMOND,I
NA1_5345592224,DIAMOND,I
NA1_5344654482,DIAMOND,I
NA1_5344646670,MASTER,I
NA1_5344642950,DIAMOND,I
NA1_5344579363,MASTER,I
NA1_5344556490,MASTER,I
NA1_5343735908,MASTER,I
NA1_5343705539,DIAMOND,I
NA1_5343681166,MASTER,I
NA1_5343645875,DIAMOND,I
NA1_5342865717,DIAMOND,I
NA1_5342708642,DIAMOND,I
NA1_5342684508,MASTER,I
NA1_5342656714,DIAMOND,I
NA1_5342628943,MASTER,I
NA1_5341944488,DIAMOND,I
NA1_5341916601,MASTER,I
NA1_5341894796,MASTER,I
NA1_5341147083,DIAMOND,I
NA1_5341069543,DIAMOND,I
NA1_5341047103,DIAMOND,I
NA1_5341005964,MASTER,I
NA1_5340388230,MASTER,I
NA1_5340357587,MASTER,I
NA1_5340327622,DIAMOND,I
NA1_5339687765,DIAMOND,I
NA1_5338912314,DIAMOND,I
NA1_5338879081,MASTER,I
NA1_5338845254,MASTER,I
NA1_5343796129,DIAMOND,I
NA1_5343057754,DIAMOND,I
NA1_5343042611,DIAMOND,I
NA1_5345827163,DIAMOND,I
NA1_5345796811,DIAMOND,I
NA1_5330570179,DIAMOND,I
NA1_5330551951,MASTER,I
NA1_5330532566,DIAMOND,I
NA1_5328970238,DIAMOND,I
NA1_5348240893,DIAMOND,I
NA1_5348227289,DIAMOND,I
NA1_5348217252,DIAMOND,I
NA1_5348202307,DIAMOND,I
NA1_5347374343,DIAMOND,I
NA1_5347339335,DIAMOND,I
NA1_5339644490,DIAMOND,I
NA1_5339618644,DIAMOND,I
NA1_5339601844,MASTER,I
NA1_5334364939,DIAMOND,I
NA1_5334327485,DIAMOND,I
NA1_5327699000,MASTER,I
NA1_5326275411,DIAMOND,I
NA1_5347060926,DIAMOND,I
NA1_5347034364,MASTER,I
NA1_5346766879,MASTER,I
NA1_5346741410,DIAMOND,I
NA1_5346711079,DIAMOND,I
NA1_5346675096,DIAMOND,I
NA1_5346355926,DIAMOND,I
NA1_5346330189,MASTER,I
NA1_5346309052,MASTER,I
NA1_5346214279,DIAMOND,I
NA1_5346199222,MASTER,I
NA1_5346181849,DIAMOND,I
NA1_5332810800,MASTER,I
NA1_5332485939,DIAMOND,I
NA1_5331922985,DIAMOND,I
NA1_5331903008,DIAMOND,I
NA1_5331208510,MASTER,I
NA1_5331181977,DIAMOND,I
NA1_5331088973,DIAMOND,I
NA1_5331070471,DIAMOND,I
NA1_5331054722,DIAMOND,I
NA1_5330821908,DIAMOND,I
NA1_5330793683,DIAMOND,I
NA1_5329986005,DIAMOND,I
NA1_5329924676,DIAMOND,I
NA1_5329908561,DIAMOND,I
NA1_5329886602,DIAMOND,I
NA1_5329612751,MASTER,I
NA1_5329332866,DIAMOND,I
NA1_5329293234,MASTER,I
NA1_5329267174,DIAMOND,I
NA1_5329235146,DIAMOND,I
NA1_5329215642,DIAMOND,I
NA1_5329193864,DIAMOND,I
NA1_5328688645,DIAMOND,I
NA1_5328570525,DIAMOND,I
NA1_5328552365,DIAMOND,I
NA1_5328194805,MASTER,I
NA1_5328007270,DIAMOND,I
NA1_5327956781,DIAMOND,I
NA1_5327934272,MASTER,I
NA1_5327915317,DIAMOND,I
NA1_5327906492,DIAMOND,I
NA1_5327890418,DIAMOND,I
NA1_5327810009,DIAMOND,I
NA1_5327565121,DIAMOND,I
NA1_5327270534,DIAMOND,I
NA1_5327255163,DIAMOND,I
NA1_5327234533,DIAMOND,I
NA1_5327199624,MASTER,I
NA1_5326960540,DIAMOND,I
NA1_5326626053,DIAMOND,I
NA1_5326602765,DIAMOND,I
NA1_5326581014,DIAMOND,I
NA1_5326555275,DIAMOND,IV
NA1_5326446336,DIAMOND,I
NA1_5327868480,DIAMOND,I
NA1_5327849559,DIAMOND,I
NA1_5327834530,DIAMOND,I
NA1_5327828880,DIAMOND,I
NA1_5344535993,DIAMOND,I
NA1_5337490670,MASTER,I
NA1_5330531688,DIAMOND,I
NA1_5330508104,DIAMOND,I
NA1_5329306926,DIAMOND,I
NA1_5329269608,DIAMOND,I
NA1_5327877036,DIAMOND,I
NA1_5327861059,DIAMOND,I
NA1_5351607709,DIAMOND,I
NA1_5342942757,DIAMOND,I
NA1_5342904184,DIAMOND,I
NA1_5342855974,DIAMOND,I
NA1_5342819612,DIAMOND,I
NA1_5342779890,DIAMOND,I
NA1_5341832742,MASTER,I
NA1_5333330580,DIAMOND,I
NA1_5333322685,DIAMOND,I
NA1_5332672103,MASTER,I
NA1_5330681272,DIAMOND,I
NA1_5330641154,DIAMOND,I
NA1_5330619408,DIAMOND,I
NA1_5339740407,MASTER,I
NA1_5334195492,DIAMOND,I
NA1_5332285826,MASTER,I
NA1_5332174160,MASTER,I
NA1_5332160270,DIAMOND,I
NA1_5331322090,DIAMOND,I
NA1_5328753924,DIAMOND,I
NA1_5328728774,DIAMOND,I
NA1_5328700973,DIAMOND,I
NA1_5328673582,MASTER,I
NA1_5328354300,DIAMOND,I
NA1_5328345097,DIAMOND,I
NA1_5328334095,DIAMOND,I
NA1_5328315721,MASTER,I
NA1_5328154889,DIAMOND,I
NA1_5328004292,DIAMOND,I
NA1_5327879605,DIAMOND,I
NA1_5347318720,DIAMOND,I
NA1_5347284982,MASTER,I
NA1_5326715185,DIAMOND,I
NA1_5326695038,MASTER,I
NA1_5348134091,DIAMOND,I
NA1_5347758182,DIAMOND,I
NA1_5347481414,DIAMOND,I
NA1_5347424380,DIAMOND,I
NA1_5347344829,MASTER,I
NA1_5346719329,MASTER,I
NA1_5346711313,MASTER,I
NA1_5346685341,MASTER,I
NA1_5346656944,DIAMOND,I
NA1_5346266292,DIAMOND,I
NA1_5345309526,DIAMOND,I
NA1_5345279517,DIAMOND,I
NA1_5344935652,DIAMOND,I
NA1_5344214364,MASTER,I
NA1_5344192784,MASTER,I
NA1_5341982226,MASTER,I
NA1_5341917045,DIAMOND,I
NA1_5341897162,MASTER,I
NA1_5341864984,DIAMOND,I
NA1_5341730223,MASTER,I
NA1_5341516550,DIAMOND,I
NA1_5341493550,DIAMOND,I
NA1_5341465528,DIAMOND,I
NA1_5341440742,DIAMOND,I
NA1_5341409057,DIAMOND,I
NA1_5339449961,MASTER,I
NA1_5339293853,MASTER,I
NA1_5338481207,DIAMOND,I
NA1_5336037449,MASTER,I
NA1_5336025679,MASTER,I
NA1_5336009969,MASTER,I
NA1_5335988225,MASTER,I
NA1_5335164649,MASTER,I
NA1_5335148249,MASTER,I
NA1_5335139862,DIAMOND,I
NA1_5335095850,DIAMOND,I
NA1_5335090843,DIAMOND,I
NA1_5335082862,MASTER,I
NA1_5334600690,DIAMOND,I
NA1_5334546185,DIAMOND,I
NA1_5334517209,MASTER,I
NA1_5334511393,MASTER,I
NA1_5334503562,MASTER,I
NA1_5334498708,DIAMOND,I
NA1_5334480090,DIAMOND,I
NA1_5334473966,MASTER,I
NA1_5334464289,MASTER,I
NA1_5334454176,DIAMOND,I
NA1_5334440803,MASTER,I
NA1_5334144151,DIAMOND,I
NA1_5334121331,MASTER,I
NA1_5333970885,MASTER,I
NA1_5333954999,DIAMOND,I
NA1_5333934063,MASTER,I
NA1_5333928527,MASTER,I
NA1_5333925188,DIAMOND,I
NA1_5333307511,MASTER,I
NA1_5333293059,DIAMOND,I
NA1_5333028336,DIAMOND,I
NA1_5332727591,MASTER,I
NA1_5332718872,DIAMOND,I
NA1_5332682074,MASTER,I
NA1_5332665757,DIAMOND,I
NA1_5332658847,DIAMOND,I
NA1_5332617911,DIAMOND,I
NA1_5332603558,DIAMOND,I
NA1_5332586410,DIAMOND,I
NA1_5332566609,DIAMOND,I
NA1_5332318367,DIAMOND,I
NA1_5332068757,CHALLENGER,I
NA1_5332060522,MASTER,I
NA1_5332055519,CHALLENGER,I
NA1_5331546681,DIAMOND,I
NA1_5331523277,MASTER,I
NA1_5331514593,MASTER,I
NA1_5331496069,DIAMOND,I
NA1_5331488082,DIAMOND,I
NA1_5331482491,DIAMOND,I
NA1_5330918034,DIAMOND,I
NA1_5330910497,DIAMOND,I
NA1_5330906351,DIAMOND,I
NA1_5335088399,MASTER,I
NA1_5334537503,MASTER,I
NA1_5327877394,DIAMOND,I
NA1_5348117930,DIAMOND,I
NA1_5348092840,DIAMOND,I
NA1_5348061015,DIAMOND,I
NA1_5348052194,DIAMOND,I
NA1_5348012449,MASTER,I
NA1_5348006870,MASTER,I
NA1_5347973414,MASTER,I
NA1_5347951018,MASTER,I
NA1_5347911865,MASTER,I
NA1_5347882860,DIAMOND,I
NA1_5347861157,MASTER,I
NA1_5347842954,MASTER,I
NA1_5347799682,MASTER,I
NA1_5347768234,DIAMOND,I
NA1_5347747571,MASTER,I
NA1_5347723242,MASTER,I
NA1_5347704693,MASTER,I
NA1_5347687146,DIAMOND,I
NA1_5347381868,MASTER,I
NA1_5347347435,DIAMOND,III
NA1_5347309464,DIAMOND,I
NA1_5347267396,DIAMOND,I
NA1_5347228112,DIAMOND,I
NA1_5347202866,DIAMOND,I
NA1_5347174941,MASTER,I
NA1_5347025716,DIAMOND,I
NA1_5346987341,MASTER,I
NA1_5346964554,DIAMOND,I
NA1_5346537331,DIAMOND,I
NA1_5346506014,MASTER,I
